fecha_extraccion,retailer,categoria,producto,precio_lista_crc,precio_oferta_crc,descuento_pct,presentacion_ml,url_fuente,tipo_extraccion
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera blanco sauvignon concha y toro - 750 ml,6070.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino rosado Frontera gently bubbly spritzer roses -750 ml,5770.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino blanco Frontera spritzer chardonnay eldelflower - 750 ml,5910.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Frutal Tropical Mango Maracuyá - 750 ml,4060.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Frutal Tinto De Verano Manzana Naranja - 750 ml,4060.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Frontera Moonlight Moscato 750Ml,6560.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,"Vinos Sub-Categoría Vino Tinto Vino Blanco Vino Rosado Departamento Cervezas, Vinos y Licores Rebaja Exclusiva en línea Rangos de precio",4040.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Merlot -1500 ml,6070.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Chardonnay Blanco 750 Ml,5930.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Concha y Toro Merlot - 750ml,9120.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino blanco Frontera sauvignon blanc - 1500 ml,9380.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera tinto concha y toro cabernet - 1500 ml,5930.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Chardonnay - 1500Ml,5930.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,Masxmenos Costa Rica,Frontera,Vino Frontera Merlot Rose -750ml,6550.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Muga Vino Tinto Español El Anden de la Estación 750 mL,15495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Ramon Bilbao Vino Tinto Crianza 750 mL,11295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Clos de Pirque Vino Tinto Cabernet Sauvignon 3 Unidades / 1 L,7495.0,,0,3000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Marques Caceres Crianza Vino Tinto 750 mL / 25.4 oz,10995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Real Compañia Vino Tinto Tempranillo Botella de 750 mL / 25.4 oz,4995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Rioja Próximo Tempranillo Vino Tinto 750 mL / 25.4 oz,5795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Loma Negra Vino Tinto Merlot 750 ml / 25.4 oz,2495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Legado Muñoz Vino Tinto Tempranillo 750 mL / 25.4 oz,4795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Manischewitz Concord Grape Vino Tinto 750 mL / 25.36 oz,5495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Finca Las Moras Botella de Vino Tinto Malbec Suave al Paladar 750 mL / 25.4 oz,5295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Mantrús Crianza Vino Tinto 750 mL / 25.36 oz,4495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Apothic Vino Tinto 750 mL / 25.4 oz,9495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Marqués de Riscal Vino Tinto Rioja Reserva 750 mL,15995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Frontera Merlot Vino Tinto Chileno Botella de 1.5 L / 51 oz,7795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Montepulciano Vino Tinto de Frutos Rojos 1.5 L / 51 oz,8795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Carlo Rossi Vino Tinto Cuerpo Medio 3 L / 101.4 oz,13795.0,,0,3000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Cune Vino Tinto Crianza Rioja 750 mL / 25.36 oz,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Pasqua Zin Primitivo Vino Tinto 750 mL,11995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Portia Roble Tempranillo Vino Tinto 750 mL,10995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Alamos Vino Tinto Malbec 750 mL,7495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Trapiche Reserva Vino Tinto Malbec 2 Unidades / 750 mL / 25.36 oz + Kit Parrillero,11795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,El Coto Crianza Rioja Vino Tinto Tempranillo 750 mL,9795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Mantrús Reserva Vino Tinto Ribera del Duero 750 mL / 25.36 oz,5295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Campo Viejo Vino Tinto Reserva 750 mL,14995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Catena Vista Flores Vino Tinto Malbec 750 mL,12995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Ruffino Vino Tinto Chianti Classico 750 mL / 25.36 oz,8495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Caliterra Reserva Vino Tinto Cabernet Sauvignon 750 mL,6395.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Santa Rita 120 Reserva Especial Vino Tinto 4 Unidades / 187.5 mL / 6.3 oz,7495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Cantina Fiorentino Primitivo Salento Vino Tinto 750 mL,9795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Twin View Estates Cabernet Sauvignon Vino Tinto 1.5 L,6795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Kaiken Estate Vino Tinto Cabernet Sauvignon 750 mL / 25.36 oz,9470.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Pulenta Estate Malbec Vino Tinto 750 mL,20995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,BIN 27 Vino Tinto Reserve Port Fonseca 750 mL / 25.36 oz,14995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Hacienda López de Haro Vino Crianza 750 mL,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,M. Chapoutier Vino Tinto Côtes du Rhône 750 mL / 25.36 oz,10495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Misiones de Rengo Vino Tinto Cabernet Sauvignon 750 mL / 25.36 oz,6295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Felino Vino Tinto Malbec 750 mL,11495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Santa Rita 120 Carmenere Vino Tinto 750 mL,6495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Montes Limited Selection Vino Cabernet Sauvignon Camenère 750 mL / 25.3 oz,10595.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Cinzano Rosso Vino Tinto Italiano 750 mL,6495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Navarro Correas Vino Tinto Malbec 2 Unidades / 750 mL,17495.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Arrogante Frog Cabernet Sauvignon Merlot Vino Tinto 750 mL,8495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Faustino Rivero Ulecia Set Vinos Rioja 3 Unidades / 750 mL,20795.0,,0,2250.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Gato Negro Cabernet Sauvignon Vino Tinto 1.5 L / 51 oz,6795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Montes Alpha Cabernet Sauvignon Vino Tinto 750 mL,12470.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Arrogant Frog Pinot Noir Vino Tinto 750 mL,7795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Viña Alberdi Vino Tinto Tempranillo Crianza 750 mL / 25.36 oz,14970.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Pesquera Crianza y Reserva Vino Tinto 2 Unidades / 750 mL,34970.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Zuccardi Q Vino Tinto Malbec 750 mL,14970.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,Montecillo Rioja Crianza Vino Tinto 750 mL,9470.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino tinto,J Lohr Cabernet Sauvignon Vino Tinto 750 mL,18970.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Protos Verdejo Vino Blanco 750 mL,7395.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Los Vascos Vino Blanco Sauvignon Blanc 750 mL / 25.36 oz,10495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Clos de Pirque Vino Blanco 3 Unidades / 1 L,7495.0,,0,3000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Las Moras Pinot Grigio Vino Blanco Botella de 750 mL / 25.4 oz,5295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Frontera Concha & Toro Vino Blanco Sauvignon Blanc Semi 1.5 L,7795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Santa Margherita Vino Blanco Pinot Grigio 750 mL / 25.36 oz,15495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Loma Negra Chardonnay Classic Vino Blanco 750 mL / 25.4 oz,2495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Marqués de Riscal Vino Blanco 750 mL,8295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Casal Mendes Vino Verde 750 mL / 25.4 oz,5495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Casal García Vino Blanco Vinho Verde 750 Ml,7995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Pulpo Albariño Vino Blanco 750 mL,11795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino blanco,Gemma di Luna Pinot Grigio Vino Blanco 750 mL,9495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Soupçon de Fruit Rosé d'Anjou Botella de Vino Rosado 750 mL / 25.4 oz,7795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Sandara Sparkling Vino Rosado Botella de 750 mL / 25.4 oz,5795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Les Jamelles Vino Rosado Francés 750 mL / 25.36 oz,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Astoria Prosecco Rosé Vino Rosado 750 mL / 25.4 oz,5795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Montes Vino Rosado Cherub 750 mL / 25.36 oz,9195.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Taanug Vino Rosado Francés Aroma a Fresas 750 mL,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Arrogant Frog Vino Rosado 750 mL,8495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Pasqua 11 Minutes Vino Rosado 750 mL,13995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Mateus The Original Vino Rosado Espumoso Portugués 1 L,8495.0,,0,1000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
2026-05-31,PriceSmart Costa Rica,Vino rosado,Viña Esmeralda Vino Rosado Español Aroma Frutal 750 mL,10795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live
